estate_name,retailer,product_url,url_template,price_selector,vintage_start,vintage_end,bottle_size,active,wine_color,notes,date_added
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2024,,span.price-item__unit,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Sociando-Mallet,cavissima,https://www.cavissima.com/products/chateau-sociando-mallet-2025,,span.price-item__unit,2025,2025,0.75L,TRUE,Rouge,Auto-discovered 2026-04-10,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/25-63-chateau-latour-martillac-rouge-2015.html,,"[itemprop=""price""]",2015,2015,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/23-61-chateau-latour-martillac-rouge-2016.html,,"[itemprop=""price""]",2016,2016,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/24-62-chateau-latour-martillac-rouge-2017.html,,"[itemprop=""price""]",2017,2017,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/126-244-chateau-latour-martillac-rouge-2018.html,,"[itemprop=""price""]",2018,2018,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/165-778-chateau-latour-martillac-rouge-2019.html,,"[itemprop=""price""]",2019,2019,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/218-620-chateau-latour-martillac-rouge-2020.html,,"[itemprop=""price""]",2020,2020,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/232-818-chateau-latour-martillac-rouge-2021.html,,"[itemprop=""price""]",2021,2021,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/293-773-chateau-latour-martillac-rouge-2022.html,,"[itemprop=""price""]",2022,2022,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Latour Martillac,cercledemartillac,https://www.cercledemartillac.fr/vins-rouges/319-822-chateau-latour-martillac-rouge-2023.html,,"[itemprop=""price""]",2023,2023,75cl,TRUE,Rouge,rouge; estate direct shop,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2016,,div.price,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2017,,div.price,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2018,,div.price,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2019,,div.price,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2020,,div.price,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2021,,div.price,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2022,,div.price,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2023,,div.price,2023,2023,0.75L,TRUE,Rouge,Explicit URL,
Chateau Bouscaut,chateauinternet,https://www.chateauinternet.com/chateau-bouscaut-rouge-2024,,div.price,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-2016-2,,div.price,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2017,,div.price,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2018,,div.price,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2019,,div.price,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2020,,div.price,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2021,,div.price,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2022,,div.price,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2023,,div.price,2023,2023,0.75L,TRUE,Rouge,Explicit URL,
Chateau Carbonnieux,chateauinternet,https://www.chateauinternet.com/chateau-carbonnieux-rouge-2024,,div.price,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-rouge-2015,,div.price,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-2016,,div.price,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-2018,,div.price,2018,2018,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-rouge-2019,,div.price,2019,2019,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-rouge-2020,,div.price,2020,2020,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-rouge-2021,,div.price,2021,2021,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-rouge-2022,,div.price,2022,2022,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-rouge-2023,,div.price,2023,2023,0.75L,TRUE,Rouge,Explicit URL,
Chateau de Fieuzal,chateauinternet,https://www.chateauinternet.com/chateau-de-fieuzal-rouge-2024,,div.price,2024,2024,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,chateauinternet,https://www.chateauinternet.com/chateau-larrivet-haut-brion-rouge-2015,,div.price,2015,2015,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,chateauinternet,https://www.chateauinternet.com/chateau-larrivet-haut-brion-rouge-2016,,div.price,2016,2016,0.75L,TRUE,Rouge,Explicit URL,
Chateau Larrivet Haut-Brion,chateauinternet,https://www.chateauinternet.com/chateau-larrivet-haut-brion-rouge-2017,,div.price,2017,2017,0.75L,TRUE,Rouge,Explicit URL,
